"","orig_index","ak_covid","ak_flu","al_covid","al_flu","ar_covid","ar_flu","az_covid","az_flu","ca_covid","ca_flu","ca_RSV","co_covid","co_flu","co_RSV","ct_covid","ct_flu","ct_RSV","dc_covid","dc_flu","de_covid","de_flu","fl_covid","fl_flu","ga_covid","ga_flu","ga_RSV","hi_covid","hi_flu","ia_covid","ia_flu","id_covid","id_flu","il_covid","il_flu","in_covid","in_flu","ks_covid","ks_flu","ky_covid","ky_flu","la_covid","la_flu","ma_covid","ma_flu","md_covid","md_flu","md_RSV","me_covid","me_flu","mi_covid","mi_flu","mi_RSV","mn_covid","mn_flu","mn_RSV","mo_covid","mo_flu","ms_covid","ms_flu","mt_covid","mt_flu","nc_covid","nc_flu","nd_covid","nd_flu","ne_covid","ne_flu","nh_covid","nh_flu","nj_covid","nj_flu","nm_covid","nm_flu","nm_RSV","nv_covid","nv_flu","ny_covid","ny_flu","ny_RSV","oh_covid","oh_flu","ok_covid","ok_flu","or_covid","or_flu","or_RSV","pa_covid","pa_flu","ri_covid","ri_flu","sc_covid","sc_flu","sd_covid","sd_flu","tn_covid","tn_flu","tn_RSV","tx_covid","tx_flu","ut_covid","ut_flu","ut_RSV","va_covid","va_flu","vt_covid","vt_flu","wa_covid","wa_flu","wi_covid","wi_flu","wv_covid","wv_flu","wy_covid","wy_flu"
"31",202053,8.016576797804,0,375.825018896052,2.048095135506,156.760083774096,2.995414225848,491.205676804204,0.98044719942,2237.57283347673,12.957000490412,0,129.096618831442,0,0,143.939813040355,0,0,31.9601413872,0,44.739048340208,0,872.916298826928,5.011009869936,677.618747070868,3.025088031392,0,10.24553522137,0,86.802434887924,0,49.944525844167,0,426.82740908697,0,460.452524355085,1.0075580194,109.777227886242,0,458.266529425446,0,223.969720869702,1.990841819427,233.041133969538,2.026442760375,179.177372236773,0,0,8.130984754829,0,273.29099885234,0,0,121.06158956125,0,0,258.697852287981,3.008113772534,142.18922158922,0,35.767451429913,0,368.2666797279,1.99063497873,22.277088403932,0,42.566633365896,0,45.748212761856,0,367.24764153067,1.04332129679,111.50369219589,0,0,160.292237354862,0,885.276479815392,4.10325696318,0,586.320248231565,3.022269381503,373.548708175601,2.002943246546,56.061368772525,0,0,618.627626802024,2.02829138148,19.69170201397,0,194.97324044718,0.994762278315,26.077441883696,0,383.86399846981,3.038502613852,0,1661.40657893108,40.227774284583,73.951737931225,0,0,229.372450950048,6.036118494834,1.03565115351,0,92.539062252624,0,208.233995835844,0,80.917039234753,1.997951762138,17.891040933245,0
"32",202101,12.024864464033,0,441.363987634089,2.048095135506,138.787592367226,1.996942817232,535.325946304424,0,2258.5033546207,3.98676032678,0,124.092874951755,0,0,110.489009463153,0,0,27.26012055555,0,52.873421221784,0,1100.41573743682,6.013203131472,729.045178807136,3.025088031392,0,13.319195787781,0,74.690466783598,0,47.863503696378,0,390.587349876633,2.013331695003,309.319311476005,2.015109232815,113.805751625874,0,424.022434896722,1.007177659294,243.878139063972,0,234.054351857364,1.013224872549,219.899504252217,0,0,20.327462573196,0,232.952842816287,0,0,117.02620229131,0,0,258.697852287981,1.002706646907,156.1098468273,0,37.811305765786,0,385.1870506692,2.985947192514,13.163734021644,0,66.890422738584,0,38.631824758208,0,383.94070814227,3.12995462324,101.458314349027,0,2.115877,147.268493580678,2.003652888336,954.005934769092,2.05162848159,0,535.949095799854,3.022269381503,362.532528292876,0,53.058080325645,0,4.246155,556.764875789472,2.02829138148,23.83732262564,0,259.632736630605,0.994762278315,16.047656612688,0,341.324975826318,0,0,1701.63435321566,11.06264309565,91.412564989125,0,0,247.480797792276,4.024076115798,7.249557429,0,98.57422050528,1.005859708776,237.548485787292,0,91.905772143553,1.997951762138,19.878934048715,0
"33",202102,7.014504331742,0,362.512415634894,6.144280366641,144.778423844813,1.996942817232,556.895857454824,2.941348874576,1950.52561909454,3.98676032678,0,121.090627461529,0,0,125.693920180063,0,0,44.18019501345,0,40.671862401112,0,999.193521025584,11.02419122028,646.359554477792,3.025088031392,0,10.24553522137,0,61.569169600451,2.018661350721,31.215328414989,0,358.373954056302,1.006672183236,252.8962461512,1.0075580194,132.94123058538,2.014261869816,447.187557135636,1.007177659294,213.02008855083,0,200.618014879923,0,211.755079082154,1.018053916899,0,16.261969509658,0,224.885217639563,0,0,75.66349133551,0,0,198.53555833274,1.002706646907,122.30261663479,3.9773198109,36.789378045714,0,391.158934503066,2.985947192514,14.17632912522,0,59.795984498832,1.01349089658,42.698332188864,0,407.93700529714,3.12995462324,119.539996166082,0,0,160.292237354862,1.001826444168,974.522199749079,5.129071203975,0,502.704132603321,1.00742705384,347.510461917059,0,46.05040869831,0,0,532.42541810388,1.014139208712,29.01934975974,0,256.64844979566,0,21.062549248192,0,292.70895493034,4.051332168324,0,1657.383810361,13.074027380688,72.924629671825,1.0271082594,0,272.631284318856,4.024076115798,8.28520858251,0,105.615238466712,0,207.223148305152,0,80.917039234753,0,11.927360429229,0
"34",202103,5.010360132291,0,350.223859941489,1.024047567753,160.753972434451,3.993888660355,521.599641854648,0.98044719942,1816.96893233931,5.980160109088,0,96.071902251025,0,0,129.74856183604,0,0,20.68009152525,0.94000443435,51.856624987856,0,998.191327764048,12.026406262944,673.585303562056,3.025088031392,0,10.24553522137,0,55.513185548288,0,31.215328414989,0,286.900495147395,0,219.646933600775,0,91.648879861644,0,379.706550246876,1.007177659294,169.221568523436,0,207.71057501832,1.013224872549,207.682863414558,2.036107833798,0,9.14735733459,0,215.809124239532,1.008458172496,0,62.5484855619,0,0,164.443594019772,1.002706646907,100.42735177491,1.98865990545,30.657815038095,0,288.641459948454,0,11.138543814492,0,39.526158712464,0,25.415674219584,0,358.90109895774,2.08663332645,120.544532046479,1.004537996274,0,140.255708471502,0,880.147408611417,2.05162848159,0,485.577943368143,0,309.45456016588,0,34.037259156945,0,0,466.506084328368,2.02829138148,24.87372805246,0,233.768938157235,1.98952455663,14.041700095712,0,238.015935781876,6.077005227704,0,1595.03077941306,9.051258810612,69.8433082316,0,0,259.553034781944,2.012042379036,5.17825576755,0,110.644537010592,0,190.03879334656,0,70.927280424063,0,11.927360429229,0
"35",202104,8.016576797804,0,245.771128987731,5.120232798888,114.824266456878,2.995414225848,420.613245603852,0,1396.36503120189,3.98676032678,0,98.073404452555,0,0,109.475349950558,0,0,19.7400870909,0.94000443435,38.638268929872,0,878.9295019584,4.008794827272,496.113724376932,6.050165263218,0,8.196428177096,0,48.447869224225,0,30.174818291556,0,261.733791938247,0,154.155880131295,1.0075580194,78.556180642422,0,392.799882364668,0,169.221568523436,0,182.380016067102,0,162.888521896647,1.018053916899,0,8.130984754829,0,159.33570779922,0,0,53.46886705823,6.05308090491,0,141.38138431822,0,78.55208691503,0.994329952725,20.43854335873,0,297.599290974834,1.99063497873,9.113354382288,0,25.33728223296,1.01349089658,20.332538542272,0,307.77855929189,0,83.376634647849,0,0,95.173515339951,0,798.082388363295,5.129071203975,0,356.627775237337,1.00742705384,233.342760650161,1.001471623273,47.051503431885,0,0,445.209070197024,1.014139208712,34.20137689384,0,189.99943424631,1.98952455663,7.020850047856,0,155.976400083962,4.051332168324,0,1299.35672848159,9.051258810612,48.274051474075,0,0,238.426624371162,2.012042379036,7.249557429,0,70.410156398244,0,162.74598666468,0,51.946740466711,0,7.951573619486,0
"36",202105,3.00621593284,0,240.650896188843,7.168322894517,87.865526320682,0,327.47045605368,0.98044719942,1148.18881829093,4.983440599016,0,74.055424530747,0,0,96.297761864435,0,0,19.7400870909,0,42.705455872352,0,792.740293375848,9.019804697208,439.645504453998,1.008366276986,0,4.098214088548,0,48.447869224225,0,16.648175281389,0,218.447052788196,0,152.14077089848,1.0075580194,56.399308878192,0,295.103500603148,0,156.281094385137,0.995423221737,176.300680801254,0,147.61772547342,0,0,15.245596929897,0,110.929926586443,0,0,48.4246358245,0,0,126.340809287363,0,74.57476710413,1.98865990545,21.460471078802,0,259.77731078826,0,13.163734021644,0,22.296807579528,0,14.232777396288,0,309.86519261834,0,64.290416950397,0,0,100.182647560791,0,717.043162520055,0,0,324.390239094644,0,194.285387275709,1.001471623273,31.033970710065,0,0,332.639125395864,2.02829138148,24.87372805246,0,190.994196524625,0.994762278315,14.041700095712,0,144.835226158244,4.051332168324,0,1124.36597087593,8.045566668093,63.680662013175,0,0,183.095554012686,2.012042379036,3.10695346053,0,71.41601610702,0,123.323044989944,1.010847530692,49.948788704573,0,3.975786809743,0
"37",202106,3.00621593284,0,195.592858646358,4.096185231135,98.848714841349,3.993888660355,236.288560902348,0,848.184642656164,3.98676032678,0,81.060670611964,0,0,71.969904717379,0,0,17.86007889225,0,24.403117641344,0,624.370671038016,5.011009869936,422.503353342198,2.016721754406,0,2.049107044274,0,38.35456247062,0,21.8507297004,0,175.160300966676,1.006672183236,114.861239882425,0,31.22104724382,0,286.03888814132,1.007177659294,103.523783858298,0,129.692455404291,0,104.859485624178,0,0,8.130984754829,0,97.820030648861,0,0,37.32732368586,0,0,115.311054675947,0,47.72784953066,2.982989858175,12.263126015238,0,209.016229617846,0,7.088164175136,0,23.310298476108,0,11.182896823296,1.016626857664,238.91963171765,1.04332129679,35.158821406082,0,0,83.151598009935,0,681.139723599969,3.077442722385,0,254.878043320075,2.014842327663,170.250080277074,0,34.037259156945,0,0,330.610834014384,2.02829138148,14.50967487987,0,148.219454892015,0,9.026806564832,1.002978706176,112.424547885998,5.064168698014,0,939.318262317147,10.056950953131,50.3282646549,0,0,182.089532823168,5.030097305316,2.07130230702,0,48.281250543864,0,92.997707507804,0,27.971322886973,0,6.957627061751,0
"38",202107,5.010360132291,0,136.198170274962,1.024047567753,50.922066046544,1.996942817232,189.226935251236,0,640.87275252308,2.990080054544,0,61.045689281147,0,0,65.887940430615,0,0,19.7400870909,0,11.184762586744,0,571.25407967856,7.015396393008,295.449839616356,3.025088031392,10.799566,7.171874654959,0,39.36389474252,1.009329078821,13.526643010167,0,133.886906183097,0,86.649710623015,1.0075580194,36.256698983778,0,206.471731303456,0,66.693207886875,0.995423221737,105.375121325622,1.013224872549,91.62479086962,0,0,4.065493063538,0,89.752395421326,0,0,33.29193641592,0,0,74.200156171004,1.002706646907,30.82423738437,1.98865990545,22.482397694603,0,159.250460661216,2.985947192514,9.113354382288,0,12.161894686344,0,12.19952368096,0,185.71044945822,0,20.090755693726,0,0,50.091325352391,0,571.377758522208,3.077442722385,0,184.358432271683,2.014842327663,130.191239265988,0,37.040547603825,0,0,239.337903344568,2.02829138148,8.29124231895,0,108.428994903645,0,10.029785271008,1.002978706176,99.257707876118,1.01283652969,0,653.701132810872,10.056950953131,25.67768645715,0,0,145.872830496438,2.012042379036,2.07130230702,0,64.374998145588,1.005859708776,75.813346653304,0,31.96722462829,0,5.963680504016,0
"39",202108,7.014504331742,0,98.308450587117,2.048095135506,59.908311749979,0.998471408616,114.712700700572,0.98044719942,474.425224405704,3.98676032678,0,71.053177040521,0,0,61.833298774638,0,0,15.9800706936,0,21.352727936176,0,521.144068103712,6.013203131472,301.500004879574,4.033443508812,0,2.049107044274,0,31.289249339636,0,17.688685404822,0,144.960249512817,0,79.59682490517,0,42.299481658644,0,231.651213370352,2.014359827982,59.725259206857,0.995423221737,95.242900539024,1.013224872549,82.462311782658,0,0,5.081865643299,0,77.650947605429,0,0,30.26539881716,0,5.70739,99.26777916637,3.008113772534,47.72784953066,0.994329952725,22.482397694603,0,127.400364308508,0,4.050379639356,0,17.229351132936,1.01349089658,15.249404253952,0,210.75006790988,1.04332129679,21.09529369,0,0,53.096804684895,0,590.868189425487,1.025814240795,0,178.313893508677,3.022269381503,144.211834018532,1.001471623273,30.03287597649,0,0,234.267181372896,1.014139208712,4.14562170728,0,95.497100857665,0,9.026806564832,0,108.373215717674,3.038502613852,0,778.407194706756,6.034152855114,34.9216541158,0,0,142.854766927884,3.01805492628,5.17825576755,0,50.292969961416,0,59.639833329496,0,28.970296985083,0,1.987893694273,0
"40",202109,1.002071733389,0,86.019894893712,2.048095135506,37.941931682754,0,100.005949051376,0.98044719942,389.70645955758,2.990080054544,0,45.033706541321,0,0,63.860621405425,0,0,12.2200542963,0,15.25194852584,0,498.093470620488,5.011009869936,143.187298560656,3.025088031392,0,4.098214088548,0,34.317239769178,0,16.648175281389,0,112.746866363955,0,68.513720721695,1.0075580194,26.18539256928,0,157.119953847746,0,71.670310123419,0,70.925559475632,0,87.552581367153,0,0,1.016372579761,0,81.684760193791,0,0,38.33616764965,2.01769363497,0,61.164994433961,1.002706646907,32.81289728982,1.98865990545,16.350834686984,0,105.503432298288,0,6.075569846508,0,14.188878443196,1.01349089658,11.182896823296,0,182.58050410211,1.04332129679,28.127057548041,0,0,48.087672464055,0,492.390161160558,4.10325696318,0,159.172850165819,3.022269381503,88.129455008356,1.001471623273,19.0208211687,0,0,204.857014679688,0,5.1820271341,0,72.617584028535,0.994762278315,10.029785271008,0,73.936864386048,2.025666084162,0,546.091866865752,1.005692142519,28.759007897375,0,0,124.746420085656,10.060194610632,3.10695346053,0,36.210941777244,1.005859708776,59.639833329496,0,13.985660552007,0,2.981840252008,0
"41",202110,5.010360132291,0,74.75538676806,3.072137663382,18.970965841377,2.995414225848,100.986396250796,0,339.87185737824,1.993399782308,0,41.03070795033,1.000751100765,0,52.710352344492,0,0,22.5600997239,0,6.100779410336,0,468.027454963128,5.011009869936,186.546832479734,1.008366276986,10.799566,2.049107044274,0,27.251926638194,0,15.607665157956,0,108.72019030248,0,50.37773762636,0,27.192523504188,0,152.084056532488,0,49.771050109722,0,86.123897640252,0,80.426210113989,0,0,9.14735733459,0,122.022916229844,0,0,43.38040459077,1.00884396379,0,51.137946469452,1.002706646907,20.880934907155,3.9773198109,13.28505373531,0,78.629918116824,0,8.100759278712,0,14.188878443196,1.01349089658,9.149643107968,0,257.6993316557,2.08663332645,24.108905562945,0,0,34.062102245703,0,491.364346919763,0,0,129.957583404629,1.00742705384,61.089733139902,0,12.013149541365,0,0,191.673153110208,0,10.36405317259,0,66.64901554935,2.984286834945,6.01787134168,0,69.885532217724,3.038502613852,0,470.664808537122,9.051258810612,22.596365016925,0,0,92.553793874724,1.006021189518,5.17825576755,0,36.210941777244,0,50.5422291369,0,20.97849171949,0,0,0
"42",202111,7.014504331742,0,54.274455572508,5.120232798888,31.951100205167,1.996942817232,79.416485100396,0.98044719942,310.967815580708,1.993399782308,0,54.040449011999,0,0,46.628388057728,0,0,23.5001034882,0,17.28554199708,0,414.910841822544,8.017611435672,199.655529283156,1.008366276986,0,5.122767610685,0,33.307910690357,0,21.8507297004,0,114.760198058958,0,59.44573257702,2.015109232815,18.12835095918,0,130.933294121556,0,48.775626887985,0.995423221737,67.885891842708,2.026442760375,105.877539541077,0,0,9.14735733459,0,156.310353383354,0,0,35.30963005089,0,0,49.132539343825,0,20.880934907155,2.982989858175,17.372762407056,0,84.60180195069,1.99063497873,6.075569846508,0,12.161894686344,0,11.182896823296,0,233.70304376796,1.04332129679,13.058991835685,1.004537996274,0,24.043834660032,0,517.009663267812,4.10325696318,0,145.068930312144,1.00742705384,61.089733139902,0,16.01753272182,0,0,181.531709166864,1.014139208712,7.25483689213,0,64.659496183425,0.994762278315,8.023828754032,0,64.82136351971,1.01283652969,0,392.220673780935,3.017076427557,19.5150435767,0,0,102.613988485356,2.012042379036,5.17825576755,0,53.310549087744,0,51.553076667592,0,16.982588195214,0,2.981840252008,0
"43",202112,5.010360132291,0,60.418735939149,1.024047567753,9.984720137942,1.996942817232,63.729278975464,0,281.067054273104,0.996680272236,0,51.038201521773,0,0,58.792316631256,0,3.605597,16.9200744579,0,13.2183550546,0,374.822849987568,7.015396393008,191.588631465966,4.033443508812,21.599132,5.122767610685,0,27.251926638194,0,9.364598714589,0,142.946917817814,1.006672183236,70.52882995451,0,19.135478959506,0,96.689199592832,0,47.780208290295,0,81.057787246953,0,113.003910794241,0,0,7.114612175068,0,254.130373981404,0,0,52.46002309444,0,0,38.102784732409,0,25.85258467078,0.994329952725,10.219271679365,0,101.522162340828,0.995312213784,3.03778453578,0,10.134912893184,1.01349089658,7.11638939264,0,275.43572883122,1.04332129679,12.054453839411,0,0,25.0456611042,0,547.784050819836,2.05162848159,0,148.091199693647,0,42.061784257632,1.001471623273,17.018627455395,0,0,232.238902955472,2.02829138148,5.1820271341,0,55.706640869295,2.984286834945,12.03574268336,0,77.988196554372,2.025666084162,0,363.055542592002,4.022768570076,20.542148498125,0,0,95.571857443278,3.01805492628,5.17825576755,0,26.152344689484,0,48.520539971424,0,13.985660552007,0,2.981840252008,0.993946557735
"44",202113,4.008288398902,0,67.587058833666,2.048095135506,9.984720137942,1.996942817232,51.963876200844,1.960901675156,286.05049487212,0.996680272236,0,58.043441790921,0,0,79.065532122335,0,0,17.86007889225,0,21.352727936176,0,421.92625999668,10.021997958744,169.4046921675,1.008366276986,10.799566,4.098214088548,0,28.261258910094,0,14.5671531336,0,163.08028545372,1.006672183236,65.491060275465,0,16.114089089364,0,96.689199592832,0,41.807682832014,0.995423221737,82.071005134779,1.013224872549,117.076126461837,0,0,9.14735733459,0,364.051852446162,0,0,48.4246358245,0,0,36.097371438595,1.002706646907,10.93763242994,0.994329952725,8.175417343492,0,87.587749143204,0,7.088164175136,0,9.121421996604,1.01349089658,13.216150538624,0,309.86519261834,0,21.09529369,0,0,36.065755134039,1.001826444168,501.6224694918,2.05162848159,0,163.202546601162,2.014842327663,40.058841011086,1.001471623273,22.02410961558,0,0,283.960222988736,1.014139208712,4.14562170728,0,69.633302384295,0,5.014892635504,0,82.039535697914,3.038502613852,0,341.935978071162,2.011384285038,16.4337187985,0,0,93.559815064242,2.012042379036,3.10695346053,1.03565115351,46.269531126312,1.005859708776,46.498850805948,0,34.964152271497,0,1.987893694273,0
"45",202114,3.00621593284,0,46.082085110238,1.024047567753,18.970965841377,0.998471408616,58.827028425732,2.941348874576,221.265570895732,2.990080054544,0,81.060670611964,0,0,90.215797577671,0,0,9.4000416633,0,16.268744759768,0,436.959246044232,7.015396393008,153.270907332686,1.008366276986,32.398698,5.122767610685,0,27.251926638194,0,19.769707552611,1.040510123433,208.380368970243,1.006672183236,70.52882995451,1.0075580194,15.106958154456,0,112.8040691979,0,41.807682832014,0,99.295786059774,2.026442760375,124.202497715001,1.018053916899,0,9.14735733459,0,500.193122786084,1.008458172496,10.050811,91.80503470788,0,0,46.124425571291,0,16.903615096255,0.994329952725,10.219271679365,0,107.494056725856,0,9.113354382288,0,16.215860236356,0,16.266031111616,0,299.43202598609,2.08663332645,8.036301854315,0,0,42.076713799047,0,505.72572645498,5.129071203975,0,205.514317942204,0,35.05148688136,2.002943246546,26.028492796035,0,0,311.342098300464,0,7.25483689213,0,62.669971626795,0.994762278315,9.026806564832,0,98.244878321646,0,0,326.850566405436,7.039844997633,28.759007897375,0,0,114.686225475024,2.012042379036,4.14260461404,0,54.31640879652,0,62.672370025664,0,30.968248747221,0,4.969733367478,0
"46",202115,4.008288398902,0,44.033995014609,0,18.970965841377,1.996942817232,62.748831776044,0.98044719942,258.143133346824,0,0,64.047936771373,0,0,81.092851147525,0,3.605597,17.86007889225,0,23.386321407416,0,469.029648224664,5.011009869936,168.396325890514,13.108696803422,21.599132,4.098214088548,0,31.289249339636,1.009329078821,14.5671531336,0,250.660435937058,1.006672183236,72.543939187325,1.0075580194,26.18539256928,1.007130934908,110.789709369918,0,46.784785068558,0,91.190008033551,0,149.653827142089,0,0,12.196477818367,0,557.674987348081,1.008458172496,0,112.99081502137,0,0,60.162287787054,0,12.92629233539,0,8.175417343492,0,118.442533282128,0,8.100759278712,0,11.148403789764,0,18.299284826944,0,253.5260650028,1.04332129679,15.068065712356,0,0,40.073060910711,2.003652888336,425.712334688448,3.077442722385,0,194.432655690015,3.022269381503,40.058841011086,1.001471623273,27.02958752961,0,0,321.483542243808,1.014139208712,5.1820271341,0,73.61234630685,0.994762278315,7.020850047856,0,95.206375707794,6.077005227704,13.950436,417.363036399792,5.028460712595,20.542148498125,0,0,121.728365159376,2.012042379036,5.17825576755,0,62.363286466728,0,74.80250501852,0,19.979515838421,0,3.975786809743,0
"47",202116,9.018648531193,1.002071733389,65.538968738037,5.120232798888,23.963325910348,1.996942817232,47.061618374796,0.98044719942,218.275490841188,3.98676032678,0,83.062167001425,0,0,81.092851147525,0,0,14.10006249495,0,23.386321407416,1.016796233928,488.071450880616,10.021997958744,187.555187957154,3.025088031392,21.599132,5.122767610685,0,32.298578418457,0,13.526643010167,0,242.607096485577,0,82.619492157385,1.0075580194,19.135478959506,0,114.818424516488,0,47.780208290295,1.990841819427,85.110672767703,1.013224872549,161.870467979748,0,0,9.14735733459,0,514.311476896162,0,0,90.79619074409,0,0,60.162287787054,0,23.86392476533,1.98865990545,6.131563007619,0,126.405052094724,7.962518812596,6.075569846508,0,18.242842029516,0,17.28265796928,0,235.78967709441,2.08663332645,13.058991835685,0,0,36.065755134039,1.001826444168,390.834690173244,2.05162848159,0,208.536587323707,1.00742705384,34.050015258087,1.001471623273,41.04493078428,0,0,364.077570506496,2.02829138148,11.40045859941,0,65.654253271035,0.994762278315,16.047656612688,0,97.232041791956,3.038502613852,13.950436,341.935978071162,2.011384285038,19.5150435767,0,0,104.626030864392,5.030097305316,8.28520858251,0,63.369146175504,0,84.9109508459,0,37.961079914704,0,2.981840252008,0
"48",202117,6.012432598353,1.002071733389,54.274455572508,2.048095135506,29.954157387935,1.996942817232,73.533787351244,14.706758925512,228.242411277056,0,0,76.056926732277,0,0,75.010886860761,0,0,13.1600580606,0,19.319134464936,0,514.128671710704,4.008794827272,159.321072595904,0,21.599132,7.171874654959,0,18.167952156489,0,14.5671531336,0,229.520396117916,1.006672183236,94.710147554275,1.0075580194,18.12835095918,0,112.8040691979,0,37.82599919316,0,82.071005134779,0,120.130288212534,0,0,13.212850398128,0,393.297008788003,1.008458172496,0,93.82272834285,0,0,60.162287787054,3.008113772534,15.909282193565,0,12.263126015238,0,103.512797319558,14.929725411408,12.151138918068,0,18.242842029516,0,6.099761145984,0,156.49757362079,0,38.172435394904,0,0,54.098631129063,2.003652888336,287.22759070434,3.077442722385,0,181.33616289018,2.014842327663,36.052958504633,0,34.037259156945,0,0,270.776361419256,0,16.58248573351,0,51.72759694674,0.994762278315,6.01787134168,1.002978706176,68.872695688034,4.051332168324,20.925654,316.793615452305,2.011384285038,10.27107591805,0,0,71.427383463942,2.012042379036,7.249557429,0,78.457034068452,0,84.9109508459,0,18.980539957352,0,7.951573619486,0
"49",202118,5.010360132291,1.002071733389,94.212265355982,2.048095135506,23.963325910348,0,68.631529525196,0,196.348250187144,4.983440599016,0,106.079395822468,0,5.812069,49.66937020111,0,3.605597,7.52003346465,0,20.335931702248,0,413.908648561008,10.021997958744,158.312717118484,4.033443508812,53.99783,4.098214088548,0,33.307910690357,1.009329078821,13.526643010167,0,234.553744362627,0,99.74791723332,0,29.206785374004,2.014261869816,125.897396806298,0,44.793943249131,0.995423221737,52.687560662811,1.013224872549,99.769222204812,0,0,10.163731286598,0,327.747508998471,0,0,67.59271679563,0,5.70739,55.148766888893,0,27.841247526195,0,15.328908071183,0,103.512797319558,3.981259406298,13.163734021644,0,14.188878443196,0,10.166269965632,0,141.89113106851,0,37.16789739863,0,2.115877,54.098631129063,0,267.737139965148,2.05162848159,0,193.425240416192,0,24.035306998635,3.004414869819,43.04712025143,0,0,291.059236341888,3.042430590192,3.10921628046,0,40.78521707598,0,12.03574268336,0,75.96253047021,2.025666084162,20.925654,297.685435216503,3.017076427557,23.623473276325,0,0,76.457480769258,4.024076115798,2.07130230702,0,76.4453146509,1.005859708776,70.759126687568,0,31.96722462829,0,8.945520177221,0.993946557735
"50",202119,4.008288398902,1.002071733389,55.298503140261,2.048095135506,17.972494432761,0,41.178920625644,0,171.430968716392,0,0,101.075651942781,0,5.812069,42.573746401751,0,0,11.28004986195,0,13.2183550546,0,398.875640732328,6.013203131472,145.204020315062,0,64.797396,5.122767610685,0,20.18661350721,0,12.486130985811,0,177.173645333148,1.006672183236,67.50616950828,0,17.121220024272,0,103.739456736072,0,43.798524651441,0,44.581782636588,0,87.552581367153,1.018053916899,0,10.163731286598,0,227.910572055429,0,0,63.55733523308,0,5.70739,46.124425571291,0,23.86392476533,1.98865990545,13.28505373531,0,82.611177523122,4.976571620082,8.100759278712,1.012595103576,16.215860236356,0,7.11638939264,0,98.0718126788,1.04332129679,17.077141704904,0,0,28.051140436704,0,199.007685011448,1.025814240795,19.835913,163.202546601162,0,21.030892128816,1.001471623273,61.066846686555,0,0,192.68729231892,1.014139208712,4.14562170728,0,28.84808011761,0,6.01787134168,0,74.949700915738,1.01283652969,27.900872,338.918901643605,1.005692142519,29.786116156775,0,10.013925,74.445447032496,3.01805492628,4.14260461404,0,74.433595233348,0,80.867572514948,0,31.96722462829,0.998975881069,3.975786809743,0
